"sku","price","Quantity",
"0.00","0","27-PARADE-931-LG",
"0.00","0","27-PARADE-931-LG",
"0.00","0","27-PARADE-931-SM",
"0.00","0","27-PARADE-931-SM",
"0.00","0","27-PARADE-931-SM",
"0.00","0","27-PARADE-931-SM",
"0.00","0","27-PARADE-931-SM",
"0.00","0","27-PARADE-931-SM",
"0.00","0","27-PARADE-957-LG",
"0.00","0","27-PARADE-957-LG",
"0.00","0","27-PARADE-957-LG",
"0.00","0","27-PARADE-957-LG",
"0.00","0","27-PARADE-957-LG",
"0.00","0","27-PARADE-957-LG",
"0.00","0","27-PARADE-957-SM",
"0.00","0","27-PARADE-957-SM",
"0.00","0","27-PARADE-957-SM",
"0.00","0","27-PARADE-957-SM",
"0.00","0","27-PARADE-957-SM",
"0.00","0","27-PARADE-957-SM",
"0.00","0","27-PARADE-967-SM",
"0.00","0","27-PARADE-986-LG",
"0.00","0","27-PARADE-986-LG",
"0.00","0","27-PARADE-986-LG",
"0.00","0","27-PARADE-986-LG",
"0.00","0","27-PARADE-986-LG",
"0.00","0","27-PARADE-986-LG",
"0.00","0","27-PARADE-986-SM",
"0.00","0","27-PARADE-986-SM",
"0.00","0","27-PARADE-986-SM",
"0.00","0","27-PARADE-986-SM",
"0.00","0","27-PARADE-986-SM",
"0.00","0","27-PARADE-986-SM",
"0.00","0","27-PARADE-988-LG",
"0.00","0","27-PARADE-988-LG",
"0.00","0","27-PARADE-988-LG",
"0.00","0","27-PARADE-988-LG",
"0.00","0","27-PARADE-988-LG",
"0.00","0","27-PARADE-988-LG",
"0.00","0","27-PARADE-988-SM",
"0.00","0","27-PARADE-988-SM",
"0.00","0","27-PARADE-988-SM",
"0.00","0","27-PARADE-988-SM",
"0.00","0","27-PARADE-988-SM",
"0.00","0","27-PARADE-988-SM",
"0.00","0","27-PARADE-999-LG",
"0.00","0","27-PARADE-999-LG",
"0.00","0","27-PARADE-999-LG",
"0.00","0","27-PARADE-999-LG",
"0.00","0","27-PARADE-999-LG",
"0.00","0","27-PARADE-999-LG",
"0.00","0","27-PARADE-999-SM",
"0.00","0","27-PARADE-999-SM",
"0.00","0","27-PARADE-999-SM",
"0.00","0","27-PARADE-999-SM",
"0.00","0","27-PARADE-999-SM",
"0.00","0","27-PARADE-999-SM",
"0.00","0","27-PARTY-18",
"0.00","0","27-PARTY-18",
"0.00","0","27-PARTY-18",
"0.00","0","27-PARTY-18",
"0.00","0","27-PARTY-18",
"0.00","0","27-PARTY-18",
"0.00","0","27-PARTY-22",
"0.00","0","27-PARTY-22",
"0.00","0","27-PARTY-22",
"0.00","0","27-PARTY-22",
"0.00","0","27-PARTY-22",
"0.00","0","27-PARTY-22",
"0.00","0","27-PARTY-24",
"0.00","0","27-PARTY-24",
"0.00","0","27-PARTY-24",
"0.00","0","27-PARTY-24",
"0.00","0","27-PARTY-24",
"0.00","0","27-PARTY-24",
"0.00","0","27-PARTY-26",
"0.00","0","27-PARTY-26",
"0.00","0","27-PARTY-26",
"0.00","0","27-PARTY-26",
"0.00","0","27-PARTY-26",
"0.00","0","27-PARTY-26",
"0.00","0","27-PARTY-27",
"0.00","0","27-PARTY-27",
"0.00","0","27-PARTY-27",
"0.00","0","27-PARTY-27",
"0.00","0","27-PARTY-27",
"0.00","0","27-PARTY-27",
"0.00","0","27-PARTY-33",
"0.00","0","27-PARTY-33",
"0.00","0","27-PARTY-33",
"0.00","0","27-PARTY-33",
"0.00","0","27-PARTY-33",
"0.00","0","27-PARTY-33",
"0.00","0","27-PARTY-40",
"0.00","0","27-PARTY-40",
"0.00","0","27-PARTY-40",
"0.00","0","27-PARTY-40",
"0.00","0","27-PARTY-40",
"0.00","0","27-PARTY-40",
"0.00","0","27-PASTEL-CKPL",
"0.00","0","27-PASTEL-CKPL",
"0.00","0","27-PASTEL-CKPL",
"0.00","0","27-PASTEL-CKPL",
"0.00","0","27-PASTEL-CKPL",
"0.00","0","27-PASTEL-CKPL",
"0.00","0","27-PASTEL-MUG",
"0.00","0","27-PASTEL-MUG",
"0.00","0","27-PASTEL-MUG",
"0.00","0","27-PASTEL-MUG",
"0.00","0","27-PASTEL-MUG",
"0.00","0","27-PASTEL-MUG",
"0.00","0","27-PASTILLE-BLU",
"0.00","0","27-PASTILLE-BLU",
"0.00","0","27-PASTILLE-BLU",
"0.00","0","27-PASTILLE-BLU",
"0.00","0","27-PASTILLE-BLU",
"0.00","0","27-PASTILLE-BLU",
"0.00","0","27-PASTRY-609",
"0.00","0","27-PASTRY-610",
"0.00","0","27-PASTRY-612",
"0.00","0","27-PASTRY-614",
"0.00","0","27-PATAGONIA",
"0.00","0","27-PATAGONIA",
"0.00","0","27-PATAGONIA",
"0.00","0","27-PATAGONIA",
"0.00","0","27-PATAGONIA",
"0.00","0","27-PATAGONIA",
"0.00","0","27-PATCH-022",
"0.00","0","27-PATCH-025",
"0.00","0","27-PATCH-027",
"0.00","0","27-PATCH-028",
"0.00","0","27-PEACE-084",
"0.00","0","27-PEACE-090",
"0.00","0","27-PEACE-091",
"0.00","0","27-PEACOCK-SOAP",
"0.00","0","27-PEACOCK-SOAP",
"0.00","0","27-PEACOCK-SOAP",
"0.00","0","27-PEACOCK-SOAP",
"0.00","0","27-PEACOCK-SOAP",
"0.00","0","27-PEACOCK-SOAP",
"0.00","0","27-PEBBLE-MIX-CSTR",
"0.00","0","27-PEBBLE-MIX-LG",
"0.00","0","27-PEBBLE-MIX-CSTR",
"0.00","0","27-PEBBLE-MIX-CSTR",
"0.00","0","27-PEBBLE-MIX-CSTR",
"0.00","0","27-PEBBLE-MIX-CSTR",
"0.00","0","27-PEBBLE-MIX-CSTR",
"0.00","0","27-PEBBLE-MIX-CSTR",
"0.00","0","27-PEBBLE-MIX-LG",
"0.00","0","27-PEEK-450",
"0.00","0","27-PEEK-450",
"0.00","0","27-PEEK-450",
"0.00","0","27-PEEK-450",
"0.00","0","27-PEEK-450",
"0.00","0","27-PEEK-450",
"0.00","0","27-PEEK-480",
"0.00","0","27-PEEK-480",
"0.00","0","27-PEEK-480",
"0.00","0","27-PEEK-480",
"0.00","0","27-PEEK-480",
"0.00","0","27-PEEK-480",
"0.00","0","27-PEEPER-EGG",
"0.00","0","27-PENGUIN-UMB",
"0.00","0","27-PENGUIN-BLOCK",
"0.00","0","27-PENGUIN-MUG",
"0.00","0","27-PENGUIN-PUMP",
"0.00","0","27-PENGUIN-RECT",
"0.00","0","27-PEONY-021-IVORY",
"0.00","0","27-PEONY-021-PNK",
"0.00","0","27-PEONY-021-ROSE",
"0.00","0","27-PEONY-021-WHT",
"0.00","0","27-PERCHER-181",
"0.00","0","27-PETAL",
"0.00","0","27-PETAL",
"0.00","0","27-PETAL",
"0.00","0","27-PETAL",
"0.00","0","27-PETAL",
"0.00","0","27-PETAL",
"0.00","0","27-PET-CP-MUG-041",
"0.00","0","27-PET-CP-MUG-041",
"0.00","0","27-PET-CP-MUG-041",
"0.00","0","27-PET-CP-MUG-041",
"0.00","0","27-PET-CP-MUG-041",
"0.00","0","27-PET-CP-MUG-041",
"0.00","0","27-PET-DP-MUG-042",
"0.00","0","27-PET-DP-MUG-042",
"0.00","0","27-PET-DP-MUG-042",
"0.00","0","27-PET-DP-MUG-042",
"0.00","0","27-PET-DP-MUG-042",
"0.00","0","27-PET-DP-MUG-042",
"0.00","0","27-PETITE-NICE",
"0.00","0","27-PETITE-NICE",
"0.00","0","27-PETITE-NICE",
"0.00","0","27-PETITE-NICE",
"0.00","0","27-PETITE-NICE",
"0.00","0","27-PETITE-NICE",
"0.00","0","27-PETITE-NOEL",
"0.00","0","27-PETITE-NOEL",
"0.00","0","27-PETITE-NOEL",
"0.00","0","27-PETITE-NOEL",
"0.00","0","27-PETITE-NOEL",
"0.00","0","27-PETITE-NOEL",
"0.00","0","27-PETITE-SNOW",
"0.00","0","27-PETITE-SNOW",
"0.00","0","27-PETITE-SNOW",
"0.00","0","27-PETITE-SNOW",
"0.00","0","27-PETITE-SNOW",
"0.00","0","27-PETITE-SNOW",
"0.00","0","27-PICASSO-LG",
"0.00","0","27-PICASSO-LG",
"0.00","0","27-PICASSO-LG",
"0.00","0","27-PICASSO-LG",
"0.00","0","27-PICASSO-LG",
"0.00","0","27-PICASSO-LG",
"0.00","0","27-PICASSO-MD",
"0.00","0","27-PICASSO-MD",
"0.00","0","27-PICASSO-MD",
"0.00","0","27-PICASSO-MD",
"0.00","0","27-PICASSO-MD",
"0.00","0","27-PICASSO-MD",
"0.00","0","27-PICASSO-XLG",
"0.00","0","27-PICASSO-XLG",
"0.00","0","27-PICASSO-XLG",
"0.00","0","27-PICASSO-XLG",
"0.00","0","27-PICASSO-XLG",
"0.00","0","27-PICASSO-XLG",
"0.00","0","27-PIGGY",
"0.00","0","27-PILGRIM-SP",
"0.00","0","27-PINCH-ASST",
"0.00","0","27-PINCH-BLU",
"0.00","0","27-PINDISH-398",
"0.00","0","27-PINDISH-416",
"0.00","0","27-PINE-7041",
"0.00","0","27-PINE-7047",
"0.00","0","27-PINE-9020",
"0.00","0","27-PINE-9021",
"0.00","0","27-PINE-9035",
"0.00","0","27-PINE-CKPL",
"0.00","0","27-PINECONE-646",
"0.00","0","27-PINECONE-911",
"0.00","0","27-PINECONE-911",
"0.00","0","27-PINECONE-911",
"0.00","0","27-PINECONE-911",
"0.00","0","27-PINECONE-911",
"0.00","0","27-PINECONE-911",
"0.00","0","27-PINE-CSTR",
"0.00","0","27-PINE-MUG",
"0.00","0","27-PINERIDGE-012",
"0.00","0","27-PINERIDGE-051",
"0.00","0","27-PINERIDGE-085",
"0.00","0","27-PINERIDGE-112",
"0.00","0","27-PINERIDGE-121",
"0.00","0","27-PINERIDGE-197",
"0.00","0","27-PINERIDGE-207",
"0.00","0","27-PINE-SG",
"0.00","0","27-PINE-SG",
"0.00","0","27-PINE-SG",
"0.00","0","27-PINE-SG",
"0.00","0","27-PINE-SG",
"0.00","0","27-PINE-SG",
"0.00","0","27-PINKERTON-047-LG",
"0.00","0","27-PINKERTON-047-LG",
"0.00","0","27-PINKERTON-047-LG",
"0.00","0","27-PINKERTON-047-LG",
"0.00","0","27-PINKERTON-047-LG",
"0.00","0","27-PINKERTON-047-LG",
"0.00","0","27-PINKERTON-047-MD",
"0.00","0","27-PINKERTON-047-MD",
"0.00","0","27-PINKERTON-047-MD",
"0.00","0","27-PINKERTON-047-MD",
"0.00","0","27-PINKERTON-047-MD",
"0.00","0","27-PINKERTON-047-MD",
"0.00","0","27-PINKERTON-047-SM",
"0.00","0","27-PINKERTON-047-SM",
"0.00","0","27-PINKERTON-047-SM",
"0.00","0","27-PINKERTON-047-SM",
"0.00","0","27-PINKERTON-047-SM",
"0.00","0","27-PINKERTON-047-SM",
"0.00","0","27-PINKIE-518",
"0.00","0","27-PINPOINT-140-LG",
"0.00","0","27-PINPOINT-140-LG",
"0.00","0","27-PINPOINT-140-LG",
"0.00","0","27-PINPOINT-140-LG",
"0.00","0","27-PINPOINT-140-LG",
"0.00","0","27-PINPOINT-140-LG",
"0.00","0","27-PINPOINT-140-SM",
"0.00","0","27-PINPOINT-140-SM",
"0.00","0","27-PINPOINT-140-SM",
"0.00","0","27-PINPOINT-140-SM",
"0.00","0","27-PINPOINT-140-SM",
"0.00","0","27-PINPOINT-140-SM",
"0.00","0","27-PINPOINT-142-LG",
"0.00","0","27-PINPOINT-142-LG",
"0.00","0","27-PINPOINT-142-LG",
"0.00","0","27-PINPOINT-142-LG",
"0.00","0","27-PINPOINT-142-LG",
"0.00","0","27-PINPOINT-142-LG",
"0.00","0","27-PINPOINT-142-SM",
"0.00","0","27-PINPOINT-142-SM",
"0.00","0","27-PINPOINT-142-SM",
"0.00","0","27-PINPOINT-142-SM",
"0.00","0","27-PINPOINT-142-SM",
"0.00","0","27-PINPOINT-142-SM",
"0.00","0","27-PIP-MD-BLU",
"0.00","0","27-PIP-MD-BLU",
"0.00","0","27-PIP-MD-BLU",
"0.00","0","27-PIP-MD-BLU",
"0.00","0","27-PIP-MD-BLU",
"0.00","0","27-PIP-MD-BLU",
"0.00","0","27-PIP-MD-GRN",
"0.00","0","27-PIP-MD-GRN",
"0.00","0","27-PIP-MD-GRN",
"0.00","0","27-PIP-MD-GRN",
"0.00","0","27-PIP-MD-GRN",
"0.00","0","27-PIP-MD-GRN",
"0.00","0","27-PIP-SM-BLU",
"0.00","0","27-PIP-SM-BLU",
"0.00","0","27-PIP-SM-BLU",
"0.00","0","27-PIP-SM-BLU",
"0.00","0","27-PIP-SM-BLU",
"0.00","0","27-PIP-SM-BLU",
"0.00","0","27-PIP-SM-GRN",
"0.00","0","27-PIP-SM-GRN",
"0.00","0","27-PIP-SM-GRN",
"0.00","0","27-PIP-SM-GRN",
"0.00","0","27-PIP-SM-GRN",
"0.00","0","27-PIP-SM-GRN",
"0.00","0","27-PISCES-502-LG",
"0.00","0","27-PISCES-502-LG",
"0.00","0","27-PISCES-502-LG",
"0.00","0","27-PISCES-502-LG",
"0.00","0","27-PISCES-502-LG",
"0.00","0","27-PISCES-502-LG",
"0.00","0","27-PISCES-502-SM",
"0.00","0","27-PISCES-502-SM",
"0.00","0","27-PISCES-502-SM",
"0.00","0","27-PISCES-502-SM",
"0.00","0","27-PISCES-502-SM",
"0.00","0","27-PISCES-502-SM",
"0.00","0","27-PISCES-503",
"0.00","0","27-PISCES-503",
"0.00","0","27-PISCES-503",
"0.00","0","27-PISCES-503",
"0.00","0","27-PISCES-503",
"0.00","0","27-PISCES-503",
"0.00","0","27-PISCES-505-LG",
"0.00","0","27-PISCES-505-LG",
"0.00","0","27-PISCES-505-LG",
"0.00","0","27-PISCES-505-LG",
"0.00","0","27-PISCES-505-LG",
"0.00","0","27-PISCES-505-LG",
"0.00","0","27-PISCES-505-SM",
"0.00","0","27-PISCES-505-SM",
"0.00","0","27-PISCES-505-SM",
"0.00","0","27-PISCES-505-SM",
"0.00","0","27-PISCES-505-SM",
"0.00","0","27-PISCES-505-SM",
"0.00","0","27-PISCES-506",
"0.00","0","27-PISCES-506",
"0.00","0","27-PISCES-506",
"0.00","0","27-PISCES-506",
"0.00","0","27-PISCES-506",
"0.00","0","27-PISCES-506",
"0.00","0","27-PL-AB-38-LG",
"0.00","0","27-PL-AB-38-LG",
"0.00","0","27-PL-AB-38-LG",
"0.00","0","27-PL-AB-38-LG",
"0.00","0","27-PL-AB-38-LG",
"0.00","0","27-PL-AB-38-LG",
"0.00","0","27-PL-AB-38-SM",
"0.00","0","27-PL-AB-38-SM",
"0.00","0","27-PL-AB-38-SM",
"0.00","0","27-PL-AB-38-SM",
"0.00","0","27-PL-AB-38-SM",
"0.00","0","27-PL-AB-38-SM",
"0.00","0","27-PL-AB-38-XS",
"0.00","0","27-PL-AB-38-XS",
"0.00","0","27-PL-AB-38-XS",
"0.00","0","27-PL-AB-38-XS",
"0.00","0","27-PL-AB-38-XS",
"0.00","0","27-PL-AB-38-XS",
"0.00","0","27-PL-AB-45-LG",
"0.00","0","27-PL-AB-45-SM",
"0.00","0","27-PL-AB-45-XS",
"0.00","0","27-PL-ABX-125-LG",
"0.00","0","27-PL-ABX-125-LG",
"0.00","0","27-PL-ABX-125-LG",
"0.00","0","27-PL-ABX-125-LG",
"0.00","0","27-PL-ABX-125-LG",
"0.00","0","27-PL-ABX-125-LG",
"0.00","0","27-PL-ABX-125-SM",
"0.00","0","27-PL-ABX-125-SM",
"0.00","0","27-PL-ABX-125-SM",
"0.00","0","27-PL-ABX-125-SM",
"0.00","0","27-PL-ABX-125-SM",
"0.00","0","27-PL-ABX-125-SM",
"0.00","0","27-PL-ABX-20-LG",
"0.00","0","27-PL-ABX-20-LG",
"0.00","0","27-PL-ABX-20-LG",
"0.00","0","27-PL-ABX-20-LG",
"0.00","0","27-PL-ABX-20-LG",
"0.00","0","27-PL-ABX-20-LG",
"0.00","0","27-PL-ABX-20-SM",
"0.00","0","27-PL-ABX-20-SM",
"0.00","0","27-PL-ABX-20-SM",
"0.00","0","27-PL-ABX-20-SM",
"0.00","0","27-PL-ABX-20-SM",
"0.00","0","27-PL-ABX-20-SM",
"0.00","0","27-PL-ABX-26-SM",
"0.00","0","27-PL-ABX-43-XS",
"0.00","0","27-PL-ABX-45-SM",
"0.00","0","27-PL-ABX-47-XS",
"0.00","0","27-PL-ABX-48-XS",
"0.00","0","27-PLAID-TALL",
"0.00","0","27-PLAID-TALL",
"0.00","0","27-PLAID-TALL",
"0.00","0","27-PLAID-TALL",
"0.00","0","27-PLAID-TALL",
"0.00","0","27-PLAID-TALL",
"0.00","0","27-PLATINUM-528",
"0.00","0","27-PLATINUM-529",
"0.00","0","27-PLAYFUL-ORN",
"0.00","0","27-PLAYFUL-SET",
"0.00","0","27-PL-BLX-01-LG",
"0.00","0","27-PL-BLX-01-SM",
"0.00","0","27-PL-BLX-02-LG",
"0.00","0","27-PL-BLX-02-SM",
"0.00","0","27-PL-BLX-03-LG",
"0.00","0","27-PL-BLX-03-SM",
"0.00","0","27-PL-BLX-04-SM",
"0.00","0","27-PL-CHECK-LG",
"0.00","0","27-PL-CHECK-LG",
"0.00","0","27-PL-CHECK-LG",
"0.00","0","27-PL-CHECK-LG",
"0.00","0","27-PL-CHECK-LG",
"0.00","0","27-PL-CHECK-LG",
"0.00","0","27-PL-CHECK-SM",
"0.00","0","27-PL-CHECK-SM",
"0.00","0","27-PL-CHECK-SM",
"0.00","0","27-PL-CHECK-SM",
"0.00","0","27-PL-CHECK-SM",
"0.00","0","27-PL-CHECK-SM",
"0.00","0","27-PL-CN-03-SM",
"0.00","0","27-PL-CN-03-SM",
"0.00","0","27-PL-CN-03-SM",
"0.00","0","27-PL-CN-03-SM",
"0.00","0","27-PL-CN-03-SM",
"0.00","0","27-PL-CN-03-SM",
"0.00","0","27-PL-CN-04-SM",
"0.00","0","27-PL-CN-04-SM",
"0.00","0","27-PL-CN-04-SM",
"0.00","0","27-PL-CN-04-SM",
"0.00","0","27-PL-CN-04-SM",
"0.00","0","27-PL-CN-04-SM",
"0.00","0","27-PL-CN-07-SM",
"0.00","0","27-PL-CN-07-SM",
"0.00","0","27-PL-CN-07-SM",
"0.00","0","27-PL-CN-07-SM",
"0.00","0","27-PL-CN-07-SM",
"0.00","0","27-PL-CN-07-SM",
"0.00","0","27-PL-DM-02-SM",
"0.00","0","27-PL-DM-02-XS",
"0.00","0","27-PL-DM-03-LG",
"0.00","0","27-PL-DM-03-LG",
"0.00","0","27-PL-DM-03-LG",
"0.00","0","27-PL-DM-03-LG",
"0.00","0","27-PL-DM-03-LG",
"0.00","0","27-PL-DM-03-LG",
"0.00","0","27-PL-DM-03-SM",
"0.00","0","27-PL-DM-03-SM",
"0.00","0","27-PL-DM-03-SM",
"0.00","0","27-PL-DM-03-SM",
"0.00","0","27-PL-DM-03-SM",
"0.00","0","27-PL-DM-03-SM",
"0.00","0","27-PL-DM-03-XS",
"0.00","0","27-PL-DM-03-XS",
"0.00","0","27-PL-DM-03-XS",
"0.00","0","27-PL-DM-03-XS",
"0.00","0","27-PL-DM-03-XS",
"0.00","0","27-PL-DM-03-XS",
"0.00","0","27-PL-DMX-05-SM",
"0.00","0","27-PL-DN-09-XS",
"0.00","0","27-PL-DN-10-LG",
"0.00","0","27-PL-DN-10-SM",
"0.00","0","27-PL-DN-10-XS",
"0.00","0","27-PL-DN-17-LG",
"0.00","0","27-PL-DN-17-SM",
"0.00","0","27-PL-DN-17-XS",
"0.00","0","27-PL-DN-18-LG",
"0.00","0","27-PL-DN-18-SM",
"0.00","0","27-PL-DN-18-XS",
"0.00","0","27-PL-DNX-13-LG",
"0.00","0","27-PL-DNX-13-LG",
"0.00","0","27-PL-DNX-13-LG",
"0.00","0","27-PL-DNX-13-LG",
"0.00","0","27-PL-DNX-13-LG",
"0.00","0","27-PL-DNX-13-LG",
"0.00","0","27-PL-DNX-13-SM",
"0.00","0","27-PL-DNX-13-SM",
"0.00","0","27-PL-DNX-13-SM",
"0.00","0","27-PL-DNX-13-SM",
"0.00","0","27-PL-DNX-13-SM",
"0.00","0","27-PL-DNX-13-SM",
"0.00","0","27-PL-DNX-14-LG",
"0.00","0","27-PL-DNX-14-LG",
"0.00","0","27-PL-DNX-14-LG",
"0.00","0","27-PL-DNX-14-LG",
"0.00","0","27-PL-DNX-14-LG",
"0.00","0","27-PL-DNX-14-LG",
"0.00","0","27-PL-DNX-14-SM",
"0.00","0","27-PL-DNX-14-SM",
"0.00","0","27-PL-DNX-14-SM",
"0.00","0","27-PL-DNX-14-SM",
"0.00","0","27-PL-DNX-14-SM",
"0.00","0","27-PL-DNX-14-SM",
"0.00","0","27-PLEAT-711",
"0.00","0","27-PLEAT-711",
"0.00","0","27-PLEAT-711",
"0.00","0","27-PLEAT-711",
"0.00","0","27-PLEAT-711",
"0.00","0","27-PLEAT-711",
"0.00","0","27-PL-GARDEN-LG",
"0.00","0","27-PL-GARDEN-LG",
"0.00","0","27-PL-GARDEN-LG",
"0.00","0","27-PL-GARDEN-LG",
"0.00","0","27-PL-GARDEN-LG",
"0.00","0","27-PL-GARDEN-LG",
"0.00","0","27-PL-GARDEN-SM",
"0.00","0","27-PL-GARDEN-SM",
"0.00","0","27-PL-GARDEN-SM",
"0.00","0","27-PL-GARDEN-SM",
"0.00","0","27-PL-GARDEN-SM",
"0.00","0","27-PL-GARDEN-SM",
"0.00","0","27-PL-ICX-01-XS",
"0.00","0","27-PL-JMX-04-XS",
"0.00","0","27-PL-KA-01-LG",
"0.00","0","27-PL-KA-01-LG",
"0.00","0","27-PL-KA-01-LG",
"0.00","0","27-PL-KA-01-LG",
"0.00","0","27-PL-KA-01-LG",
"0.00","0","27-PL-KA-01-LG",
"0.00","0","27-PL-KA-01-SM",
"0.00","0","27-PL-KA-01-SM",
"0.00","0","27-PL-KA-01-SM",
"0.00","0","27-PL-KA-01-SM",
"0.00","0","27-PL-KA-01-SM",
"0.00","0","27-PL-KA-01-SM",
"0.00","0","27-PLNTR-LG-STAG",
"0.00","0","27-PLNTR-MD-STAG",
"0.00","0","27-PLNTR-SM-STAG",
"0.00","0","27-PLNTR-XS-STAG",
"0.00","0","27-PL-OSAKA-LG",
"0.00","0","27-PL-OSAKA-LG",
"0.00","0","27-PL-OSAKA-LG",
"0.00","0","27-PL-OSAKA-LG",
"0.00","0","27-PL-OSAKA-LG",
"0.00","0","27-PL-OSAKA-LG",
"0.00","0","27-PL-OSAKA-SM",
"0.00","0","27-PL-OSAKA-SM",
"0.00","0","27-PL-OSAKA-SM",
"0.00","0","27-PL-OSAKA-SM",
"0.00","0","27-PL-OSAKA-SM",
"0.00","0","27-PL-OSAKA-SM",
"0.00","0","27-PL-PENGUIN-LG",
"0.00","0","27-PL-PENGUIN-SM",
"0.00","0","27-PL-PENGUIN-SM",
"0.00","0","27-PL-PENGUIN-SM",
"0.00","0","27-PL-PENGUIN-SM",
"0.00","0","27-PL-PENGUIN-SM",
"0.00","0","27-PL-PENGUIN-SM",
"0.00","0","27-PL-PINE-XS",
"0.00","0","27-PL-STAND-LG",
"0.00","0","27-PL-STAND-LG",
"0.00","0","27-PL-STAND-LG",
"0.00","0","27-PL-STAND-LG",
"0.00","0","27-PL-STAND-LG",
"0.00","0","27-PL-STAND-LG",
"0.00","0","27-PL-STAND-SM",
"0.00","0","27-PL-STAND-SM",
"0.00","0","27-PL-STAND-SM",
"0.00","0","27-PL-STAND-SM",
"0.00","0","27-PL-STAND-SM",
"0.00","0","27-PL-STAND-SM",
"0.00","0","27-PL-TREE-XS",
"0.00","0","27-PL-TRUCK-LG",
"0.00","0","27-PL-TRUCK-LG",
"0.00","0","27-PL-TRUCK-LG",
"0.00","0","27-PL-TRUCK-LG",
"0.00","0","27-PL-TRUCK-LG",
"0.00","0","27-PL-TRUCK-LG",
"0.00","0","27-PL-TRUCK-SM",
"0.00","0","27-PL-TRUCK-SM",
"0.00","0","27-PL-TRUCK-SM",
"0.00","0","27-PL-TRUCK-SM",
"0.00","0","27-PL-TRUCK-SM",
"0.00","0","27-PL-TRUCK-SM",
"0.00","0","27-PLUMAGE",
"0.00","0","27-PL-VILLAGE-LG",
"0.00","0","27-PL-VILLAGE-LG",
"0.00","0","27-PL-VILLAGE-LG",
"0.00","0","27-PL-VILLAGE-LG",
"0.00","0","27-PL-VILLAGE-LG",
"0.00","0","27-PL-VILLAGE-LG",
"0.00","0","27-PL-VILLAGE-SM",
"0.00","0","27-PL-WINTRY-SM",
"0.00","0","27-PL-WR-02-LG",
"0.00","0","27-PL-WR-02-LG",
"0.00","0","27-PL-WR-02-LG",
"0.00","0","27-PL-WR-02-LG",
"0.00","0","27-PL-WR-02-LG",
"0.00","0","27-PL-WR-02-LG",
"0.00","0","27-PL-WR-02-SM",
"0.00","0","27-PL-WR-02-SM",
"0.00","0","27-PL-WR-02-SM",
"0.00","0","27-PL-WR-02-SM",
"0.00","0","27-PL-WR-02-SM",
"0.00","0","27-PL-WR-02-SM",
"0.00","0","27-PL-WR-02-XS",
"0.00","0","27-PL-WR-02-XS",
"0.00","0","27-PL-WR-02-XS",
"0.00","0","27-PL-WR-02-XS",
"0.00","0","27-PL-WR-02-XS",
"0.00","0","27-PL-WR-02-XS",
"0.00","0","27-POETRY-LG",
"0.00","0","27-POETRY-LG",
"0.00","0","27-POETRY-LG",
"0.00","0","27-POETRY-LG",
"0.00","0","27-POETRY-LG",
"0.00","0","27-POETRY-LG",
"0.00","0","27-POETRY-MD",
"0.00","0","27-POETRY-MD",
"0.00","0","27-POETRY-MD",
"0.00","0","27-POETRY-MD",
"0.00","0","27-POETRY-MD",
"0.00","0","27-POETRY-MD",
"0.00","0","27-POETRY-SM",
"0.00","0","27-POETRY-SM",
"0.00","0","27-POETRY-SM",
"0.00","0","27-POETRY-SM",
"0.00","0","27-POETRY-SM",
"0.00","0","27-POETRY-SM",
"0.00","0","27-POLAR-LG",
"0.00","0","27-POLAR-LG",
"0.00","0","27-POLAR-LG",
"0.00","0","27-POLAR-LG",
"0.00","0","27-POLAR-LG",
"0.00","0","27-POLAR-LG",
"0.00","0","27-POLAR-MD",
"0.00","0","27-POLAR-MD",
"0.00","0","27-POLAR-MD",
"0.00","0","27-POLAR-MD",
"0.00","0","27-POLAR-MD",
"0.00","0","27-POLAR-MD",
"0.00","0","27-POLAR-SP",
"0.00","0","27-POLLOCK-CAP",
"0.00","0","27-POLLOCK-CAP",
"0.00","0","27-POLLOCK-CAP",
"0.00","0","27-POLLOCK-CAP",
"0.00","0","27-POLLOCK-CAP",
"0.00","0","27-POLLOCK-CAP",
"0.00","0","27-POLLOCK-ESP",
"0.00","0","27-POLLOCK-ESP",
"0.00","0","27-POLLOCK-ESP",
"0.00","0","27-POLLOCK-ESP",
"0.00","0","27-POLLOCK-ESP",
"0.00","0","27-POLLOCK-ESP",
"0.00","0","27-POLLOCK-MUG",
"0.00","0","27-POLLOCK-MUG",
"0.00","0","27-POLLOCK-MUG",
"0.00","0","27-POLLOCK-MUG",
"0.00","0","27-POLLOCK-MUG",
"0.00","0","27-POLLOCK-MUG",
"0.00","0","27-POMEGRANATE-826",
"0.00","0","27-POMPOM-010-ASST",
"0.00","0","27-POMPOM-806-ASST",
"0.00","0","27-PONDER-001-MD",
"0.00","0","27-PONDER-001-MD",
"0.00","0","27-PONDER-001-MD",
"0.00","0","27-PONDER-001-MD",
"0.00","0","27-PONDER-001-MD",
"0.00","0","27-PONDER-001-MD",
"0.00","0","27-PONDER-001-SM",
"0.00","0","27-PONDER-001-SM",
"0.00","0","27-PONDER-001-SM",
"0.00","0","27-PONDER-001-SM",
"0.00","0","27-PONDER-001-SM",
"0.00","0","27-PONDER-001-SM",
"0.00","0","27-PONDER-002-SM",
"0.00","0","27-PONDER-002-SM",
"0.00","0","27-PONDER-002-SM",
